uni_code,course_name,university,stream,district,z-score,year
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,RATNAPURA,0.9557,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,COLOMBO,1.1309,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,GAMPAHA,1.1304,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KALUTARA,1.1409,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,MATALE,1.1383,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KANDY,1.1867,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.1921,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,GALLE,1.1424,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,MATARA,1.1379,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.1427,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,BATTICALOA,1.2477,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,AMPARA,1.1444,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,PUTTALAMA,1.1472,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KURUNEGALA,1.137,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.1698,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,POLONNARUWA,1.2074,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,BADULLA,1.2148,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,MONARAGALA,1.1352,2021
006F,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KAGALLE,1.135,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,COLOMBO,1.0882,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,GAMPAHA,0.8402,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,MATALE,1.1028,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,NUWARA ELIYA,0.7924,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,GALLE,1.1021,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,HAMBANTOTA,0.8226,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,KILINOCHCHI,0.9321,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,MULLATTIVU,0.84,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,TRINKOMALEE,0.8123,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,BATTICALOA,0.7976,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,AMPARA,0.7875,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,PUTTALAMA,0.8,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,KURUNEGALA,1.0611,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,ANURADHAPURA,0.8155,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,POLONNARUWA,0.8421,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,BADULLA,0.7881,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,MONARAGALA,0.7909,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,KAGALLE,1.1049,2021
006H,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,RATNAPURA,0.792,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,COLOMBO,1.0762,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,0.8289,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATALE,1.1412,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,0.478,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,HAMBANTOTA,0.849,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KILINOCHCHI,0.3231,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MANNAR,0.2473,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MULLATTIVU,0.645,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,VAVNIYA,0.4784,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,TRINKOMALEE,0.5635,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BATTICALOA,0.5383,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,0.7763,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,PUTTALAMA,0.6703,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,ANURADHAPURA,0.4975,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,POLONNARUWA,0.5709,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BADULLA,0.7419,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MONARAGALA,0.4953,2021
006J,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,RATNAPURA,0.6881,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,COLOMBO,1.2153,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,GAMPAHA,1.2438,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KALUTARA,12333.0,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,MATALE,1.2619,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KANDY,1.2394,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.3012,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,GALLE,1.2175,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,MATARA,1.2864,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,HAMBANTOTA,1.2161,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,JAFFNA,12519.0,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,VAVNIYA,1.2663,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,TRINKOMALEE,1.3678,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,BATTICALOA,1.2429,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,AMPARA,12278.0,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,PUTTALAMA,1.2119,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KURUNEGALA,1.212,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,ANURADHAPURA,1.2677,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,POLONNARUWA,1.3081,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,BADULLA,1.2178,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,MONARAGALA,1.2534,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KAGALLE,12450.0,2021
032N,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,RATNAPURA,1.2177,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,COLOMBO,1.1083,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,1.0091,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,KALUTARA,1.048,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,MATALE,1.0691,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,KANDY,1.0237,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.0167,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,GALLE,1.158,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,MATARA,1.1495,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.1622,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,JAFFNA,0.8656,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,KILINOCHCHI,0.6477,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,MANNAR,0.823,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,MULLATTIVU,1.0997,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,VAVNIYA,1.1625,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,TRINKOMALEE,1.0997,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,BATTICALOA,1.1401,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,1.2582,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,PUTTALAMA,1.187,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,KURUNEGALA,1.1523,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.0268,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,POLONNARUWA,0.895,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,BADULLA,1.1489,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,MONARAGALA,1.144,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,KAGALLE,1.114,2021
032P,AYURVEDIC MEDICINE AND SURGERY,THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE SRI LANKA,BIOLOGICAL SCIENCE,RATNAPURA,1.1069,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,COLOMBO,0.9984,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,GAMPAHA,0.683,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KALUTARA,1.0577,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,MATALE,1.3762,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KANDY,1.0177,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,NUWARA ELIYA,0.9136,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,GALLE,1.044,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,MATARA,1.0929,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,HAMBANTOTA,0.9746,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,JAFFNA,0.7866,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KILINOCHCHI,0.2824,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,MANNAR,1.3171,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,MULLATTIVU,1.1929,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,VAVNIYA,1.3802,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,TRINKOMALEE,1.3739,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,BATTICALOA,1.3535,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,AMPARA,1.3648,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,PUTTALAMA,1.338,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KURUNEGALA,1.2001,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,ANURADHAPURA,1.0237,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,POLONNARUWA,0.9975,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,BADULLA,0.8424,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,MONARAGALA,1.3444,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KAGALLE,1.0853,2021
033N,UNANI MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,RATNAPURA,0.9723,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,COLOMBO,0.5955,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,GAMPAHA,0.1932,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,MATALE,0.7828,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,KANDY,0.7414,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,NUWARA ELIYA,0.4664,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,MATARA,0.785,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,JAFFNA,0.8788,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,KILINOCHCHI,0.9048,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,MANNAR,0.595,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,MULLATTIVU,0.9153,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,VAVNIYA,0.9133,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,TRINKOMALEE,0.9054,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,BATTICALOA,0.8744,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,AMPARA,0.8689,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,PUTTALAMA,0.7491,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,KURUNEGALA,0.8102,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,ANURADHAPURA,0.306,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,POLONNARUWA,0.1023,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,MONARAGALA,0.9609,2021
036E,SIDDHA MEDICINE AND SURGERY,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,KAGALLE,0.7564,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,COLOMBO,0.5807,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,GAMPAHA,0.516,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,KALUTARA,0.7113,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,MATALE,0.6103,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,KANDY,0.7213,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,NUWARA ELIYA,5167.0,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,GALLE,0.6086,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,MATARA,0.7939,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,HAMBANTOTA,0.6409,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,JAFFNA,0.8971,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,MULLATTIVU,1.2804,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,TRINKOMALEE,0.8835,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,BATTICALOA,0.9255,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,AMPARA,0.8803,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,PUTTALAMA,0.7613,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,KURUNEGALA,0.7589,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,ANURADHAPURA,0.5985,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,POLONNARUWA,0.7013,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,BADULLA,0.5709,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,MONARAGALA,0.5129,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,KAGALLE,0.7135,2021
036W,SIDDHA MEDICINE AND SURGERY,EASTERN UNIVERSITY (TRINCOMALEE CAMPUS),BIOLOGICAL SCIENCE,RATNAPURA,0.5545,2021
120P,INDIGENOUS MEDICINAL RESOURCES,"THE GAMPAHA WICKRAMARACHCHI UNIVERSITY OF INDIGENOUS MEDICINE, SRI LANKA",BIOLOGICAL SCIENCE,COLOMBO,0.6945,2021
